D3498,AED,USD,03/11/2017 10:10,50
D3499,USD,GBP,12/12/2016 11:20,780
D3500,AED,USD,05/11/2017 03:10,400
D3501,AED,JPY,08/08/2017 10:10,620
D3502,AUD,BSD,08/08/2017 10:10,120
D3503,AUD,BSD,08/08/2017 10:10,495
D3504,ANG,INR,02/02/2017 10:10,725
D3505,ANG,INR,06/06/2015 08:10,50
D3506,KPW,NOK,08/08/2017 10:10,295
D3507,ZAR,SEK,02/02/2017 10:10,495
D3508,LKR,INR,07/08/2017 10:10,95
D3509,AUD,BSD,09/08/2017 10:10,495
D3510,CHF,SYP,08/08/2017 10:10,35
D3511,AED,USD,05/11/2017 10:10,400
D3512,USD,GBP,12/12/2016 09:10,430
D3513,AED,USD,03/11/2017 10:10,50
D3514,USD,GBP,12/12/2016 11:20,780
D3515,AED,USD,05/11/2017 03:10,400
D3516,AED,JPY,08/08/2017 10:10,620
D3517,AUD,BSD,08/08/2017 10:10,120
D3518,AUD,BSD,08/08/2017 10:10,495
D3519,ANG,INR,02/02/2017 10:10,725
D3520,ANG,INR,06/06/2015 08:10,50
D3521,KPW,NOK,08/08/2017 10:10,295
D3522,ZAR,SEK,02/02/2017 10:10,495
D3523,LKR,INR,07/08/2017 10:10,95
D3524,AUD,BSD,09/08/2017 10:10,495
D3525,CHF,SYP,08/08/2017 10:10,35
D3526,AED,USD,05/11/2017 10:10,400
D3527,USD,GBP,12/12/2016 09:10,430
D3528,AED,USD,03/11/2017 10:10,50
D3529,USD,GBP,12/12/2016 11:20,780
D3530,AED,USD,05/11/2017 03:10,400
D3531,AED,JPY,08/08/2017 10:10,620
D3532,AUD,BSD,08/08/2017 10:10,120
D3533,AUD,BSD,08/08/2017 10:10,495
D3534,ANG,INR,02/02/2017 10:10,725
D3535,ANG,INR,06/06/2015 08:10,50
D3536,KPW,NOK,08/08/2017 10:10,295
D3537,ZAR,SEK,02/02/2017 10:10,495
D3538,LKR,INR,07/08/2017 10:10,95
D3539,AUD,BSD,09/08/2017 10:10,495
D3540,CHF,SYP,08/08/2017 10:10,4050
D3541,AED,USD,05/11/2017 10:10,400
D3542,USD,GBP,12/12/2016 09:10,430
D3543,AED,USD,03/11/2017 10:10,50
D3544,USD,GBP,12/12/2016 11:20,780
D3545,AED,USD,05/11/2017 03:10,400
D3546,AED,JPY,08/08/2017 10:10,620
D3547,AUD,BSD,08/08/2017 10:10,120
D3548,AUD,BSD,08/08/2017 10:10,495
D3549,ANG,INR,02/02/2017 10:10,725
D3550,ANG,INR,06/06/2015 08:10,50
D3551,KPW,NOK,08/08/2017 10:10,295
D3552,ZAR,SEK,02/02/2017 10:10,495
D3553,LKR,INR,07/08/2017 10:10,95
D3554,AUD,BSD,09/08/2017 10:10,495
D3555,CHF,SYP,08/08/2017 10:10,35
D3556,AED,USD,05/11/2017 10:10,400
D3557,USD,GBP,12/12/2016 09:10,430
D3558,AED,USD,03/11/2017 10:10,50
D3559,USD,GBP,12/12/2016 11:20,780
D3560,AED,USD,05/11/2017 03:10,400
D3561,AED,JPY,08/08/2017 10:10,620
D3562,AUD,BSD,08/08/2017 10:10,120
D3563,AUD,BSD,08/08/2017 10:10,495
D3564,ANG,INR,02/02/2017 10:10,725
D3565,ANG,INR,06/06/2015 08:10,50
D3566,KPW,NOK,08/08/2017 10:10,295
D3567,ZAR,SEK,02/02/2017 10:10,495
D3568,LKR,INR,07/08/2017 10:10,95
D3569,AUD,BSD,09/08/2017 10:10,495
D3570,CHF,SYP,08/08/2017 10:10,35
D3571,AED,USD,05/11/2017 10:10,400
D3572,USD,GBP,12/12/2016 09:10,430
D3573,AED,USD,03/11/2017 10:10,50
D3574,USD,GBP,12/12/2016 11:20,780
D3575,AED,USD,05/11/2017 03:10,400
D3576,AED,JPY,08/08/2017 10:10,620
D3577,AUD,BSD,08/08/2017 10:10,120
D3578,AUD,BSD,08/08/2017 10:10,495
D3579,ANG,INR,02/02/2017 10:10,725
D3580,ANG,INR,06/06/2015 08:10,50
D3581,KPW,NOK,08/08/2017 10:10,295
D3582,ZAR,SEK,02/02/2017 10:10,495
D3583,LKR,INR,07/08/2017 10:10,95
D3584,AUD,BSD,09/08/2017 10:10,495
D3585,CHF,SYP,08/08/2017 10:10,35
D3586,AED,USD,05/11/2017 10:10,400
D3587,USD,GBP,12/12/2016 09:10,430
D3588,AED,USD,03/11/2017 10:10,50
D3589,USD,GBP,12/12/2016 11:20,780
D3590,AED,USD,05/11/2017 03:10,400
D3591,AED,JPY,08/08/2017 10:10,620
D3592,AUD,BSD,08/08/2017 10:10,120
D3593,AUD,BSD,08/08/2017 10:10,495
D3594,ANG,INR,02/02/2017 10:10,725
D3595,ANG,INR,06/06/2015 08:10,50
D3596,KPW,NOK,08/08/2017 10:10,295
D3597,ZAR,SEK,02/02/2017 10:10,495
D3598,LKR,INR,07/08/2017 10:10,95
D3599,AUD,BSD,09/08/2017 10:10,495
D3600,CHF,SYP,08/08/2017 10:10,35
D3601,AED,USD,05/11/2017 10:10,400
D3602,USD,GBP,12/12/2016 09:10,430
D3603,AED,USD,03/11/2017 10:10,50
D3604,USD,GBP,12/12/2016 11:20,780
D3605,AED,USD,05/11/2017 03:10,400
D3606,AED,JPY,08/08/2017 10:10,620
D3607,AUD,BSD,08/08/2017 10:10,120
D3608,AUD,BSD,08/08/2017 10:10,495
D3609,ANG,INR,02/02/2017 10:10,725
D3610,ANG,INR,06/06/2015 08:10,50
D3611,KPW,NOK,08/08/2017 10:10,295
D3612,ZAR,SEK,02/02/2017 10:10,495
D3613,LKR,INR,07/08/2017 10:10,95
D3614,AUD,BSD,09/08/2017 10:10,495
D3615,CHF,SYP,08/08/2017 10:10,35
D3616,AED,USD,05/11/2017 10:10,400
D3617,USD,GBP,12/12/2016 09:10,430
D3618,AED,USD,03/11/2017 10:10,50
D3619,USD,GBP,12/12/2016 11:20,780
D3620,AED,USD,05/11/2017 03:10,400
D3621,AED,JPY,08/08/2017 10:10,620
D3622,AUD,BSD,08/08/2017 10:10,120
D3623,AUD,BSD,08/08/2017 10:10,495
D3624,ANG,INR,02/02/2017 10:10,725
D3625,ANG,INR,06/06/2015 08:10,50
D3626,KPW,NOK,08/08/2017 10:10,295
D3627,ZAR,SEK,02/02/2017 10:10,495
D3628,LKR,INR,07/08/2017 10:10,95
D3629,AUD,BSD,09/08/2017 10:10,495
D3630,CHF,SYP,08/08/2017 10:10,35
D3631,AED,USD,05/11/2017 10:10,400
D3632,USD,GBP,12/12/2016 09:10,430
D3633,AED,USD,03/11/2017 10:10,50
D3634,USD,GBP,12/12/2016 11:20,780
D3635,AED,USD,05/11/2017 03:10,400
D3636,AED,JPY,08/08/2017 10:10,620
D3637,AUD,BSD,08/08/2017 10:10,120
D3638,AUD,BSD,08/08/2017 10:10,495
D3639,ANG,INR,02/02/2017 10:10,725
D3640,ANG,INR,06/06/2015 08:10,50
D3641,KPW,NOK,08/08/2017 10:10,295
D3642,ZAR,SEK,02/02/2017 10:10,495
D3643,LKR,INR,07/08/2017 10:10,95
D3644,AUD,BSD,09/08/2017 10:10,495
D3645,CHF,SYP,08/08/2017 10:10,35
D3646,AED,USD,05/11/2017 10:10,400
D3647,USD,GBP,12/12/2016 09:10,430
D3648,AED,USD,03/11/2017 10:10,50
D3649,USD,GBP,12/12/2016 11:20,780
D3650,AED,USD,05/11/2017 03:10,400
D3651,AED,JPY,08/08/2017 10:10,620
D3652,AUD,BSD,08/08/2017 10:10,120
D3653,AUD,BSD,08/08/2017 10:10,495
D3654,ANG,INR,02/02/2017 10:10,725
D3655,ANG,INR,06/06/2015 08:10,50
D3656,KPW,NOK,08/08/2017 10:10,295
D3657,ZAR,SEK,02/02/2017 10:10,495
D3658,LKR,INR,07/08/2017 10:10,95
D3659,AUD,BSD,09/08/2017 10:10,495
D3660,CHF,SYP,08/08/2017 10:10,40
D3661,AED,USD,05/11/2017 10:10,400
D3662,USD,GBP,12/12/2016 09:10,430
D3663,AED,USD,03/11/2017 10:10,50
D3664,USD,GBP,12/12/2016 11:20,780
D3665,AED,USD,05/11/2017 03:10,400
D3666,AED,JPY,08/08/2017 10:10,620
D3667,AUD,BSD,08/08/2017 10:10,120
D3668,AUD,BSD,08/08/2017 10:10,495
D3669,ANG,INR,02/02/2017 10:10,725
D3670,ANG,INR,06/06/2015 08:10,50
D3671,KPW,NOK,08/08/2017 10:10,295
D3672,ZAR,SEK,02/02/2017 10:10,495
D3673,LKR,INR,07/08/2017 10:10,95
D3674,AUD,BSD,09/08/2017 10:10,495
D3675,CHF,SYP,08/08/2017 10:10,35
D3676,AED,USD,05/11/2017 10:10,400
D3677,USD,GBP,12/12/2016 09:10,430
D3678,AED,USD,03/11/2017 10:10,50
D3679,USD,GBP,12/12/2016 11:20,780
D3680,AED,USD,05/11/2017 03:10,400
D3681,AED,JPY,08/08/2017 10:10,620
D3682,AUD,BSD,08/08/2017 10:10,120
D3683,AUD,BSD,08/08/2017 10:10,495
D3684,ANG,INR,02/02/2017 10:10,725
D3685,ANG,INR,06/06/2015 08:10,50
D3686,KPW,NOK,08/08/2017 10:10,295
D3687,ZAR,SEK,02/02/2017 10:10,495
D3688,LKR,INR,07/08/2017 10:10,95
D3689,AUD,BSD,09/08/2017 10:10,495
D3690,CHF,SYP,08/08/2017 10:10,35
D3691,AED,USD,05/11/2017 10:10,400
D3692,USD,GBP,12/12/2016 09:10,430
D3693,AED,USD,03/11/2017 10:10,50
D3694,USD,GBP,12/12/2016 11:20,780
D3695,AED,USD,05/11/2017 03:10,400
D3696,AED,JPY,08/08/2017 10:10,620
D3697,AUD,BSD,08/08/2017 10:10,120
D3698,AUD,BSD,08/08/2017 10:10,495
D3699,ANG,INR,02/02/2017 10:10,725
D3700,ANG,INR,06/06/2015 08:10,50
D3701,KPW,NOK,08/08/2017 10:10,295
D3702,ZAR,SEK,02/02/2017 10:10,495
D3703,LKR,INR,07/08/2017 10:10,95
D3704,AUD,BSD,09/08/2017 10:10,495
D3705,CHF,SYP,08/08/2017 10:10,35
D3706,AED,USD,05/11/2017 10:10,400
D3707,USD,GBP,12/12/2016 09:10,430
D3708,AED,USD,03/11/2017 10:10,50
D3709,USD,GBP,12/12/2016 11:20,780
D3710,AED,USD,05/11/2017 03:10,400
D3711,AED,JPY,08/08/2017 10:10,620
D3712,AUD,BSD,08/08/2017 10:10,120
D3713,AUD,BSD,08/08/2017 10:10,495
D3714,ANG,INR,02/02/2017 10:10,725
D3715,ANG,INR,06/06/2015 08:10,50
D3716,KPW,NOK,08/08/2017 10:10,295
D3717,ZAR,SEK,02/02/2017 10:10,495
D3718,LKR,INR,07/08/2017 10:10,95
D3719,AUD,BSD,09/08/2017 10:10,495
D3720,CHF,SYP,08/08/2017 10:10,35
D3721,AED,USD,05/11/2017 10:10,400
D3722,USD,GBP,12/12/2016 09:10,430
D3723,AED,USD,03/11/2017 10:10,50
D3724,USD,GBP,12/12/2016 11:20,780
D3725,AED,USD,05/11/2017 03:10,400
D3726,AED,JPY,08/08/2017 10:10,620
D3727,AUD,BSD,08/08/2017 10:10,120
D3728,AUD,BSD,08/08/2017 10:10,495
D3729,ANG,INR,02/02/2017 10:10,725
D3730,ANG,INR,06/06/2015 08:10,50
D3731,KPW,NOK,08/08/2017 10:10,295
D3732,ZAR,SEK,02/02/2017 10:10,495
D3733,LKR,INR,07/08/2017 10:10,95
D3734,AUD,BSD,09/08/2017 10:10,495
D3735,CHF,SYP,08/08/2017 10:10,35
D3736,AED,USD,05/11/2017 10:10,400
D3737,USD,GBP,12/12/2016 09:10,430
D3738,AED,USD,03/11/2017 10:10,50
D3739,USD,GBP,12/12/2016 11:20,780
D3740,AED,USD,05/11/2017 03:10,400
D3741,AED,JPY,08/08/2017 10:10,620
D3742,AUD,BSD,08/08/2017 10:10,120
D3743,AUD,BSD,08/08/2017 10:10,495
D3744,ANG,INR,02/02/2017 10:10,725
D3745,ANG,INR,06/06/2015 08:10,50
D3746,KPW,NOK,08/08/2017 10:10,295
D3747,ZAR,SEK,02/02/2017 10:10,495
D3748,LKR,INR,07/08/2017 10:10,95
D3749,AUD,BSD,09/08/2017 10:10,495
D3750,CHF,SYP,08/08/2017 10:10,35
D3751,AED,USD,05/11/2017 10:10,400
D3752,USD,GBP,12/12/2016 09:10,430
D3753,AED,USD,03/11/2017 10:10,50
D3754,USD,GBP,12/12/2016 11:20,780
D3755,AED,USD,05/11/2017 03:10,400
D3756,AED,JPY,08/08/2017 10:10,620
D3757,AUD,BSD,08/08/2017 10:10,120
D3758,AUD,BSD,08/08/2017 10:10,495
D3759,ANG,INR,02/02/2017 10:10,725
D3760,ANG,INR,06/06/2015 08:10,50
D3761,KPW,NOK,08/08/2017 10:10,295
D3762,ZAR,SEK,02/02/2017 10:10,495
D3763,LKR,INR,07/08/2017 10:10,95
D3764,AUD,BSD,09/08/2017 10:10,495
D3765,CHF,SYP,08/08/2017 10:10,35
D3766,AED,USD,05/11/2017 10:10,400
D3767,USD,GBP,12/12/2016 09:10,430
D3768,AED,USD,03/11/2017 10:10,50
D3769,USD,GBP,12/12/2016 11:20,780
D3770,AED,USD,05/11/2017 03:10,400
D3771,AED,JPY,08/08/2017 10:10,620
D3772,AUD,BSD,08/08/2017 10:10,120
D3773,AUD,BSD,08/08/2017 10:10,495
D3774,ANG,INR,02/02/2017 10:10,725
D3775,ANG,INR,06/06/2015 08:10,50
D3776,KPW,NOK,08/08/2017 10:10,295
D3777,ZAR,SEK,02/02/2017 10:10,495
D3778,LKR,INR,07/08/2017 10:10,95
D3779,AUD,BSD,09/08/2017 10:10,495
D3780,CHF,SYP,08/08/2017 10:10,401
D3781,AED,USD,05/11/2017 10:10,400
D3782,USD,GBP,12/12/2016 09:10,430
D3783,AED,USD,03/11/2017 10:10,50
D3784,USD,GBP,12/12/2016 11:20,780
D3785,AED,USD,05/11/2017 03:10,400
D3786,AED,JPY,08/08/2017 10:10,620
D3787,AUD,BSD,08/08/2017 10:10,120
D3788,AUD,BSD,08/08/2017 10:10,495
D3789,ANG,INR,02/02/2017 10:10,725
D3790,ANG,INR,06/06/2015 08:10,50
D3791,KPW,NOK,08/08/2017 10:10,295
D3792,ZAR,SEK,02/02/2017 10:10,495
D3793,LKR,INR,07/08/2017 10:10,95
D3794,AUD,BSD,09/08/2017 10:10,495
D3795,CHF,SYP,08/08/2017 10:10,35
D3796,AED,USD,05/11/2017 10:10,400
D3797,USD,GBP,12/12/2016 09:10,430
D3798,AED,USD,03/11/2017 10:10,50
D3799,USD,GBP,12/12/2016 11:20,780
D3800,AED,USD,05/11/2017 03:10,400
D3801,AED,JPY,08/08/2017 10:10,620
D3802,AUD,BSD,08/08/2017 10:10,120
D3803,AUD,BSD,08/08/2017 10:10,495
D3804,ANG,INR,02/02/2017 10:10,725
D3805,ANG,INR,06/06/2015 08:10,50
D3806,KPW,NOK,08/08/2017 10:10,295
D3807,ZAR,SEK,02/02/2017 10:10,495
D3808,LKR,INR,07/08/2017 10:10,95
D3809,AUD,BSD,09/08/2017 10:10,495
D3810,CHF,SYP,08/08/2017 10:10,35
D3811,AED,USD,05/11/2017 10:10,400
D3812,USD,GBP,12/12/2016 09:10,430
D3813,AED,USD,03/11/2017 10:10,50
D3814,USD,GBP,12/12/2016 11:20,780
D3815,AED,USD,05/11/2017 03:10,400
D3816,AED,JPY,08/08/2017 10:10,620
D3817,AUD,BSD,08/08/2017 10:10,120
D3818,AUD,BSD,08/08/2017 10:10,495
D3819,ANG,INR,02/02/2017 10:10,725
D3820,ANG,INR,06/06/2015 08:10,50
D3821,KPW,NOK,08/08/2017 10:10,295
D3822,ZAR,SEK,02/02/2017 10:10,495
D3823,LKR,INR,07/08/2017 10:10,95
D3824,AUD,BSD,09/08/2017 10:10,495
D3825,CHF,SYP,08/08/2017 10:10,35
D3826,AED,USD,05/11/2017 10:10,400
D3827,USD,GBP,12/12/2016 09:10,430
D3828,AED,USD,03/11/2017 10:10,50
D3829,USD,GBP,12/12/2016 11:20,780
D3830,AED,USD,05/11/2017 03:10,400
D3831,AED,JPY,08/08/2017 10:10,620
D3832,AUD,BSD,08/08/2017 10:10,120
D3833,AUD,BSD,08/08/2017 10:10,495
D3834,ANG,INR,02/02/2017 10:10,725
D3835,ANG,INR,06/06/2015 08:10,50
D3836,KPW,NOK,08/08/2017 10:10,295
D3837,ZAR,SEK,02/02/2017 10:10,495
D3838,LKR,INR,07/08/2017 10:10,95
D3839,AUD,BSD,09/08/2017 10:10,495
D3840,CHF,SYP,08/08/2017 10:10,35
D3841,AED,USD,05/11/2017 10:10,400
D3842,USD,GBP,12/12/2016 09:10,430
D3843,AED,USD,03/11/2017 10:10,50
D3844,USD,GBP,12/12/2016 11:20,780
D3845,AED,USD,05/11/2017 03:10,400
D3846,AED,JPY,08/08/2017 10:10,620
D3847,AUD,BSD,08/08/2017 10:10,120
D3848,AUD,BSD,08/08/2017 10:10,495
D3849,ANG,INR,02/02/2017 10:10,725
D3850,ANG,INR,06/06/2015 08:10,50
D3851,KPW,NOK,08/08/2017 10:10,295
D3852,ZAR,SEK,02/02/2017 10:10,495
D3853,LKR,INR,07/08/2017 10:10,95
D3854,AUD,BSD,09/08/2017 10:10,495
D3855,CHF,SYP,08/08/2017 10:10,35
D3856,AED,USD,05/11/2017 10:10,400
D3857,USD,GBP,12/12/2016 09:10,430
D3858,AED,USD,03/11/2017 10:10,50
D3859,USD,GBP,12/12/2016 11:20,780
D3860,AED,USD,05/11/2017 03:10,400
D3861,AED,JPY,08/08/2017 10:10,620
D3862,AUD,BSD,08/08/2017 10:10,120
D3863,AUD,BSD,08/08/2017 10:10,495
D3864,ANG,INR,02/02/2017 10:10,725
D3865,ANG,INR,06/06/2015 08:10,50
D3866,KPW,NOK,08/08/2017 10:10,295
D3867,ZAR,SEK,02/02/2017 10:10,495
D3868,LKR,INR,07/08/2017 10:10,95
D3869,AUD,BSD,09/08/2017 10:10,495
D3870,CHF,SYP,08/08/2017 10:10,35
D3871,AED,USD,05/11/2017 10:10,400
D3872,USD,GBP,12/12/2016 09:10,430
D3873,AED,USD,03/11/2017 10:10,50
D3874,USD,GBP,12/12/2016 11:20,780
D3875,AED,USD,05/11/2017 03:10,400
D3876,AED,JPY,08/08/2017 10:10,620
D3877,AUD,BSD,08/08/2017 10:10,120
D3878,AUD,BSD,08/08/2017 10:10,495
D3879,ANG,INR,02/02/2017 10:10,725
D3880,ANG,INR,06/06/2015 08:10,50
D3881,KPW,NOK,08/08/2017 10:10,295
D3882,ZAR,SEK,02/02/2017 10:10,495
D3883,LKR,INR,07/08/2017 10:10,95
D3884,AUD,BSD,09/08/2017 10:10,495
D3885,CHF,SYP,08/08/2017 10:10,35
D3886,AED,USD,05/11/2017 10:10,400
D3887,USD,GBP,12/12/2016 09:10,430
D3888,AED,USD,03/11/2017 10:10,50
D3889,USD,GBP,12/12/2016 11:20,780
D3890,AED,USD,05/11/2017 03:10,400
D3891,AED,JPY,08/08/2017 10:10,620
D3892,AUD,BSD,08/08/2017 10:10,120
D3893,AUD,BSD,08/08/2017 10:10,495
D3894,ANG,INR,02/02/2017 10:10,725
D3895,ANG,INR,06/06/2015 08:10,50
D3896,KPW,NOK,08/08/2017 10:10,295
D3897,ZAR,SEK,02/02/2017 10:10,495
D3898,LKR,INR,07/08/2017 10:10,95
D3899,AUD,BSD,09/08/2017 10:10,495
D3900,CHF,SYP,08/08/2017 10:10,40
D3901,AED,USD,05/11/2017 10:10,400
D3902,USD,GBP,12/12/2016 09:10,430
D3903,AED,USD,03/11/2017 10:10,50
D3904,USD,GBP,12/12/2016 11:20,780
D3905,AED,USD,05/11/2017 03:10,400
D3906,AED,JPY,08/08/2017 10:10,620
D3907,AUD,BSD,08/08/2017 10:10,120
D3908,AUD,BSD,08/08/2017 10:10,495
D3909,ANG,INR,02/02/2017 10:10,725
D3910,ANG,INR,06/06/2015 08:10,50
D3911,KPW,NOK,08/08/2017 10:10,295
D3912,ZAR,SEK,02/02/2017 10:10,495
D3913,LKR,INR,07/08/2017 10:10,95
D3914,AUD,BSD,09/08/2017 10:10,495
D3915,CHF,SYP,08/08/2017 10:10,35
D3916,AED,USD,05/11/2017 10:10,400
D3917,USD,GBP,12/12/2016 09:10,430
D3918,AED,USD,03/11/2017 10:10,50
D3919,USD,GBP,12/12/2016 11:20,780
D3920,AED,USD,05/11/2017 03:10,400
D3921,AED,JPY,08/08/2017 10:10,620
D3922,AUD,BSD,08/08/2017 10:10,120
D3923,AUD,BSD,08/08/2017 10:10,495
D3924,ANG,INR,02/02/2017 10:10,725
D3925,ANG,INR,06/06/2015 08:10,50
D3926,KPW,NOK,08/08/2017 10:10,295
D3927,ZAR,SEK,02/02/2017 10:10,495
D3928,LKR,INR,07/08/2017 10:10,95
D3929,AUD,BSD,09/08/2017 10:10,495
D3930,CHF,SYP,08/08/2017 10:10,35
D3931,AED,USD,05/11/2017 10:10,400
D3932,USD,GBP,12/12/2016 09:10,430
D3933,AED,USD,03/11/2017 10:10,50
D3934,USD,GBP,12/12/2016 11:20,780
D3935,AED,USD,05/11/2017 03:10,400
D3936,AED,JPY,08/08/2017 10:10,620
D3937,AUD,BSD,08/08/2017 10:10,120
D3938,AUD,BSD,08/08/2017 10:10,495
D3939,ANG,INR,02/02/2017 10:10,725
D3940,ANG,INR,06/06/2015 08:10,50
D3941,KPW,NOK,08/08/2017 10:10,295
D3942,ZAR,SEK,02/02/2017 10:10,495
D3943,LKR,INR,07/08/2017 10:10,95
D3944,AUD,BSD,09/08/2017 10:10,495
D3945,CHF,SYP,08/08/2017 10:10,35
D3946,AED,USD,05/11/2017 10:10,400
D3947,USD,GBP,12/12/2016 09:10,430
D3948,AED,USD,03/11/2017 10:10,50
D3949,USD,GBP,12/12/2016 11:20,780
D3950,AED,USD,05/11/2017 03:10,400
D3951,AED,JPY,08/08/2017 10:10,620
D3952,AUD,BSD,08/08/2017 10:10,120
D3953,AUD,BSD,08/08/2017 10:10,495
D3954,ANG,INR,02/02/2017 10:10,725
D3955,ANG,INR,06/06/2015 08:10,50
D3956,KPW,NOK,08/08/2017 10:10,295
D3957,ZAR,SEK,02/02/2017 10:10,495
D3958,LKR,INR,07/08/2017 10:10,95
D3959,AUD,BSD,09/08/2017 10:10,495
D3960,CHF,SYP,08/08/2017 10:10,35
D3961,AED,USD,05/11/2017 10:10,400
D3962,USD,GBP,12/12/2016 09:10,430
D3963,AED,USD,03/11/2017 10:10,50
D3964,USD,GBP,12/12/2016 11:20,780
D3965,AED,USD,05/11/2017 03:10,400
D3966,AED,JPY,08/08/2017 10:10,620
D3967,AUD,BSD,08/08/2017 10:10,120
D3968,AUD,BSD,08/08/2017 10:10,495
D3969,ANG,INR,02/02/2017 10:10,725
D3970,ANG,INR,06/06/2015 08:10,50
D3971,KPW,NOK,08/08/2017 10:10,295
D3972,ZAR,SEK,02/02/2017 10:10,495
D3973,LKR,INR,07/08/2017 10:10,95
D3974,AUD,BSD,09/08/2017 10:10,495
D3975,CHF,SYP,08/08/2017 10:10,35
D3976,AED,USD,05/11/2017 10:10,400
D3977,USD,GBP,12/12/2016 09:10,430
D3978,AED,USD,03/11/2017 10:10,50
D3979,USD,GBP,12/12/2016 11:20,780
D3980,AED,USD,05/11/2017 03:10,400
D3981,AED,JPY,08/08/2017 10:10,620
D3982,AUD,BSD,08/08/2017 10:10,120
D3983,AUD,BSD,08/08/2017 10:10,495
D3984,ANG,INR,02/02/2017 10:10,725
D3985,ANG,INR,06/06/2015 08:10,50
D3986,KPW,NOK,08/08/2017 10:10,295
D3987,ZAR,SEK,02/02/2017 10:10,495
D3988,LKR,INR,07/08/2017 10:10,95
D3989,AUD,BSD,09/08/2017 10:10,495
D3990,CHF,SYP,08/08/2017 10:10,35
D3991,AED,USD,05/11/2017 10:10,400
D3992,USD,GBP,12/12/2016 09:10,430
D3993,AED,USD,03/11/2017 10:10,50
D3994,USD,GBP,12/12/2016 11:20,780
D3995,AED,USD,05/11/2017 03:10,400
D3996,AED,JPY,08/08/2017 10:10,620
D3997,AUD,BSD,08/08/2017 10:10,120
D3998,AUD,BSD,08/08/2017 10:10,495
D3999,ANG,INR,02/02/2017 10:10,725
D4000,ANG,INR,06/06/2015 08:10,50
D4001,KPW,NOK,08/08/2017 10:10,295
D4002,ZAR,SEK,02/02/2017 10:10,495
D4003,LKR,INR,07/08/2017 10:10,95
D4004,AUD,BSD,09/08/2017 10:10,495
D4005,CHF,SYP,08/08/2017 10:10,35
D4006,AED,USD,05/11/2017 10:10,400
D4007,USD,GBP,12/12/2016 09:10,430
D4008,AED,USD,03/11/2017 10:10,50
D4009,USD,GBP,12/12/2016 11:20,780
D4010,AED,USD,05/11/2017 03:10,400
D4011,AED,JPY,08/08/2017 10:10,620
D4012,AUD,BSD,08/08/2017 10:10,120
D4013,AUD,BSD,08/08/2017 10:10,495
D4014,ANG,INR,02/02/2017 10:10,725
D4015,ANG,INR,06/06/2015 08:10,50
D4016,KPW,NOK,08/08/2017 10:10,295
D4017,ZAR,SEK,02/02/2017 10:10,495
D4018,LKR,INR,07/08/2017 10:10,95
D4019,AUD,BSD,09/08/2017 10:10,495
D4020,CHF,SYP,08/08/2017 10:10,4080
D4021,AED,USD,05/11/2017 10:10,400
D4022,USD,GBP,12/12/2016 09:10,430
D4023,AED,USD,03/11/2017 10:10,50
D4024,USD,GBP,12/12/2016 11:20,780
D4025,AED,USD,05/11/2017 03:10,400
D4026,AED,JPY,08/08/2017 10:10,620
D4027,AUD,BSD,08/08/2017 10:10,120
D4028,AUD,BSD,08/08/2017 10:10,495
D4029,ANG,INR,02/02/2017 10:10,725
D4030,ANG,INR,06/06/2015 08:10,50
D4031,KPW,NOK,08/08/2017 10:10,295
D4032,ZAR,SEK,02/02/2017 10:10,495
D4033,LKR,INR,07/08/2017 10:10,95
D4034,AUD,BSD,09/08/2017 10:10,495
D4035,CHF,SYP,08/08/2017 10:10,35
D4036,AED,USD,05/11/2017 10:10,400
D4037,USD,GBP,12/12/2016 09:10,430
D4038,AED,USD,03/11/2017 10:10,50
D4039,USD,GBP,12/12/2016 11:20,780
D4040,AED,USD,05/11/2017 03:10,400
D4041,AED,JPY,08/08/2017 10:10,620
D4042,AUD,BSD,08/08/2017 10:10,120
D4043,AUD,BSD,08/08/2017 10:10,495
D4044,ANG,INR,02/02/2017 10:10,725
D4045,ANG,INR,06/06/2015 08:10,50
D4046,KPW,NOK,08/08/2017 10:10,295
D4047,ZAR,SEK,02/02/2017 10:10,495
D4048,LKR,INR,07/08/2017 10:10,95
D4049,AUD,BSD,09/08/2017 10:10,495
D4050,CHF,SYP,08/08/2017 10:10,35
D4051,AED,USD,05/11/2017 10:10,400
D4052,USD,GBP,12/12/2016 09:10,430
D4053,AED,USD,03/11/2017 10:10,50
D4054,USD,GBP,12/12/2016 11:20,780
D4055,AED,USD,05/11/2017 03:10,400
D4056,AED,JPY,08/08/2017 10:10,620
D4057,AUD,BSD,08/08/2017 10:10,120
D4058,AUD,BSD,08/08/2017 10:10,495
D4059,ANG,INR,02/02/2017 10:10,725
D4060,ANG,INR,06/06/2015 08:10,50
D4061,KPW,NOK,08/08/2017 10:10,295
D4062,ZAR,SEK,02/02/2017 10:10,495
D4063,LKR,INR,07/08/2017 10:10,95
D4064,AUD,BSD,09/08/2017 10:10,495
D4065,CHF,SYP,08/08/2017 10:10,35
D4066,AED,USD,05/11/2017 10:10,400
D4067,USD,GBP,12/12/2016 09:10,430
D4068,AED,USD,03/11/2017 10:10,50
D4069,USD,GBP,12/12/2016 11:20,780
D4070,AED,USD,05/11/2017 03:10,400
D4071,AED,JPY,08/08/2017 10:10,620
D4072,AUD,BSD,08/08/2017 10:10,120
D4073,AUD,BSD,08/08/2017 10:10,495
